Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Egypt, Arab Rep.",EGY,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5610,5850,5900,6070,6350,6700,7300,7900,8460,8670,8850,8940,10260,10350,10060,10700
"Egypt, Arab Rep.",EGY,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,9,..,..,..,9.2,..,9.4,..,9.8,..,..,9.1
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.007,68.308,68.564,68.402,68.613,68.779,68.977,69.128,69.319,69.48,69.664,69.88,70.085,70.052,70.415,70.483
"Egypt, Arab Rep.",EGY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.442,3.394,3.318,3.261,3.181,3.151,3.109,3.12,3.101,3.108,3.213,3.247,3.335,3.419,3.441,3.436
"Egypt, Arab Rep.",EGY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,58.95,56.768,54.671,54.79,54.639,55.676,56.623,57.158,56.959,57.263,58.306,58.103,58.469,59.123,58.101,56.931
"Egypt, Arab Rep.",EGY,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,56.1,..,..,60,..,59.2,..,..,60.3,..,..,..,..,..,58.5,..
"Egypt, Arab Rep.",EGY,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,60.9,..,..,69.4,..,74.2,..,..,78.9,..,..,..,..,..,91.5,..
"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,46.7,44,41.6,39.5,37.6,35.9,34.3,32.8,31.4,30.1,28.8,27.6,26.4,25.3,24.3,23.4
"Egypt, Arab Rep.",EGY,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,8.7,..,5.4,..,..,6.8,..,..,..,..,..,7,..
"Egypt, Arab Rep.",EGY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98,97,97,98,97,98,98,97,92,95,96,96,93,96,93,92
"Egypt, Arab Rep.",EGY,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.4921264648438,87.4627914428711,85.8898086547852,83.7061004638672,84.7778701782227,86.3347778320312,82.2996292114258,86.5288619995117,..,89.1938934326172,90.4167327880859,..,..,92.0215911865234,..,..
"Egypt, Arab Rep.",EGY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.0835037231445,80.7900314331055,80.3901672363281,80.2661972045898,79.4210968017578,..,..,..,..,63.785041809082,65.257209777832,73.5110321044922,74.484260559082,75.8195037841797,75.6678085327148,..
"Egypt, Arab Rep.",EGY,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.93283998966217,0.941929996013641,..,0.950519979000092,0.957469999790192,..,..,..,..,0.976069986820221,0.97122997045517,0.968879997730255,0.985279977321625,0.985740005970001,0.996010005474091,..
"Egypt, Arab Rep.",EGY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"Egypt, Arab Rep.",EGY,Forest area (sq. km),AG.LND.FRST.K2,592.1,598.53,604.96,611.39,617.82,624.25,630.68,637.11,643.54,649.97,656.4,621.96,587.52,553.08,518.64,484.2
"Egypt, Arab Rep.",EGY,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,3.15067810436342,3.16887977898373,3.1545119801152,3.16728717716172,3.2101507805911,3.26772397440382,3.40409328446213,3.5564736044728,3.72026266044107,3.80358668743946,3.90848631989348,4.09680576045508,4.15035731026986,4.20039424296141,5.1988435708661,5.4083181743745
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,568.683961528496,625.647743513588,632.033636047346,642.569304696812,680.603833520331,777.437761546556,805.625187353489,846.264663092989,862.037283822417,864.941785987599,831.42357335149,853.498900348199,857.765239810059,803.431668888642,782.763111816384,..
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.60588760442895,1.73914879185996,1.7399470296964,1.75111351765264,1.86402703826597,2.05142540699493,2.11764478262158,2.23058230448758,2.26531923876528,2.31178994450876,2.29579094849789,2.30680689946667,2.35642277493464,2.29022523426049,2.29224576651155,2.31554239924709
"Egypt, Arab Rep.",EGY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,942.198518226587,990.621536878948,1036.76707611992,1099.28051856395,1138.83173446053,1205.28139567205,1271.18218392808,1355.49364618815,1396.74760682486,1458.75377644423,1494.91567642949,1597.54387592635,1596.46426709158,1595.17418952174,1592.21989414129,..
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,99838543960.0763,96684636118.5984,85146067415.7303,80288461538.4615,78782467532.4675,89600665557.4043,107426086956.522,130437828371.278,162818181818.182,189147005444.646,218983666061.706,235989672977.625,279116666666.667,288434108527.132,305595408895.265,329366576819.407
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.37000383212826,3.5352519726413,2.39020402595989,3.19345473739745,4.0920716112534,4.47174447174434,6.84383819379117,7.08782742681038,7.15628356605819,4.67359979952391,5.1472348575531,1.7645719489982,2.22619979863525,2.18546605362143,2.91591187985748,4.37201907790141
"Egypt, Arab Rep.",EGY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.94440699222267,1.86769984364277,3.16557906728183,6.77749360613839,11.6699083405668,6.21272950618375,7.35997773059287,12.5957398238768,12.2039844630996,11.1855422672375,10.1068646295721,11.6629763507332,19.4828774694148,8.71267457488472,11.2476245037869,9.93088973035982
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.5380770361658,15.3512684694731,15.4048561625759,15.2867065868263,14.2699361219864,13.9816527390901,13.2372025254978,13.4201262083781,12.6302400893356,12.9979466513145,13.3407591579645,13.8691050980964,11.2727642311913,11.2743481427611,11.3377054875794,11.3940610667634
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.7518670979124,30.8988569835517,32.5835048825548,33.3705868263473,34.6679167525242,34.1487279480037,36.1547353084021,35.0653866809882,36.2125516471245,35.8164459796584,35.7845184816841,35.9517175990081,39.2513024258846,39.8869573974657,39.8903338554165,36.6302015379086
"Egypt, Arab Rep.",EGY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.2011173184358,17.4797881237803,18.3161784111903,21.7964071856287,28.2299608489594,30.3435468895079,29.9498138254816,30.249731471536,33.0429927414852,24.9568221070812,21.3492458146859,20.5674276128656,16.3969666208873,17.0178456245969,14.2441314553991,13.1838454928598
"Egypt, Arab Rep.",EGY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.8168185827698,22.330638416504,22.6708894167326,24.3832335329341,29.5899443643107,32.6090993500464,31.5687226809131,34.828141783029,38.6376326074819,31.596622529265,26.5871042599039,24.6882065494858,24.3148026512211,23.3551924317351,22.6760563380282,21.6620974671631
"Egypt, Arab Rep.",EGY,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,19.5530726256983,18.2603847226094,17.9994721562418,16.8862275449102,16.9379765093756,17.9758588672238,18.7307754573418,20.8512352309345,22.3897264098269,19.1901746305891,19.5010774075916,17.1030559404857,16.0267510598913,14.2119974199097,13.6431924882629,14.2886370146078
"Egypt, Arab Rep.",EGY,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,..,..,24.349696489839,25.4311377245509,24.6404286008654,24.2916620241411,28.1389833252388,27.1170918367347,27.6239352317141,26.9200729226636,24.7838223106249,21.9307417402086,20.2282199796979,21.4163083207912,19.8767136150235,20.9886247391464
"Egypt, Arab Rep.",EGY,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,14,14,11,11,10,9,9,9,9,9,9,9,9
"Egypt, Arab Rep.",EGY,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,87.033236198802,106.774079068206,52.8061848129537,48.2203457493763,38.4854411818333,20.6999185106848,21.2033092494178,21.3669771285745,22.9334760798122,16.7569735013708
"Egypt, Arab Rep.",EGY,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,2.55126513982739,2.98556856033807,3.27845479650374,3.17728527009726,2.87753123653597,2.71422040657605,2.60621860261331,2.37963467509709,2.18078548537016,2.03264504307225,1.95296704226796,1.83702555925574,1.64817579267929,1.61005697699419,1.68969483568075,1.72314742829085
"Egypt, Arab Rep.",EGY,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,1.905385844,3.834779135,6.041770251,7.632012197,9.85915998,17.23622961,22.32566002,36.60195613,49.2417787,64.73864816,80.98458549,93.52589069,106.0920672,106.775786,99.71097052,96.20599379
"Egypt, Arab Rep.",EGY,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,..,1.05467691984353,0.854871974432344,0.953019879900315,0.991983726834134,0.616318550834157,0.534837648013577,1.25266602348327,0.793889602306573
"Egypt, Arab Rep.",EGY,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,19.8861073213761,18.8251212712573,21.5112694642386,25.3560718562874,32.508501957552,39.4651086350975,40.9844584749879,43.1807250268528,45.8216638749302,35.9551026674343,36.2406025194762,37.8961498067245,35.3289544396011,33.0051118039131,30.6414943661972,25.7837333769794
"Egypt, Arab Rep.",EGY,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,75.1970346164,71.9653934464,70.2999753262,73.032810292,79.4660635911,91.9665908539,95.9963388038,92.8735995885,103.1124684283,93.944568163,96.8836481713,102.4070292552,104.2522911675,104.0354486371,103.0074581757,100
"Egypt, Arab Rep.",EGY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,29232716500.9,28331673242.3,29671747582,30467606765.2,31403286339,30575696632.4,31028391832.6,34604548133.8,33925338196.5,35417097883.9,36803931990.1,35208762810.6,40061753451.8,46534987114.9,41772774970.9,49873938935.6
"Egypt, Arab Rep.",EGY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,1.8359485538835,2.03476543742155,2.43999230150158,3.34846927547046,2.76680362326933,2.55947098673624,2.3039496255124,2.19842607151963,2.00555861546957,1.56829125048314,1.428047388747,1.62885752585063,1.18942104336922,1.22268879222216,2.01216407856486,1.16864264566752
"Egypt, Arab Rep.",EGY,Net migration,SM.POP.NETM,-2815,927,73253,37743,31302,-18144,-28511,-32607,-46339,-55856,-18831,158511,-2118,163449,5961,-79150
"Egypt, Arab Rep.",EGY,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,32000000,34700000,14400000,79100000,12800000,57200000,135000000,179600000,241300000,254800000,304800000,292900000,292700000,354900000,351400000,622700000
"Egypt, Arab Rep.",EGY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1235000000,509900000,646900000,237400000,1253300000,5375600000,10042800000,11578100000,9494600000,6711600000,6385600000,-482700000,2797700000,4192200000,4612200000,6925200000
"Egypt, Arab Rep.",EGY,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,19.2070004659808,17.8491964203499,17.5919324155774,13.3904095541764,19.3858735333494,13.2318173472067,11.2741380350047,13.849515738912,20.138760801574,11.4938919384018,6.86697310187319,4.75033357027259,19.8753022862481,59.0344220202984,37.0071565333661,25.8333185480937
El Salvador,SLV,"Population, total",SP.POP.TOTL,5958482,5988095,6011275,6026849,6035655,6037817,6034436,6044131,6068099,6091188,6114034,6137349,6161289,6185642,6209526,6231066
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,0.582883767568532,0.4957580845353,0.386354097488165,0.258744779316872,0.14600619513778,0.035814056190455,-0.0560127440734922,0.160532322783851,0.395765788534978,0.379776014021418,0.374364787171041,0.380610550595593,0.389311893511473,0.394479107083525,0.385376455719377,0.346286117647337
El Salvador,SLV,Surface area (sq. km),AG.SRF.TOTL.K2,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040,21040
El Salvador,SLV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,11209909097.7437,11575739685.9125,11942491886.4364,12738311030.2701,13675886880.0795,14616692062.7891,15607743783.7984,16378282418.394,17573853675.9208,17340255623.9257,17821316579.6047,18997876791.796,20050830475.3748,20962312698.3004,21428592918.9855,21764575105.6919
El Salvador,SLV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1880,1930,1990,2110,2270,2420,2590,2710,2900,2850,2910,3100,3250,3390,3450,3490
El Salvador,SLV,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,25716544653.0733,26523006149.5229,27250880999.0137,28038045014.3381,29004384027.4345,30715883811.6663,33242409204.2337,34790366024.8658,36414694483.7471,35510178284.5481,36802513506.9704,38932390718.9747,39142615687.2106,41152360305.4393,43447081739.4438,45817642299.8657
El Salvador,SLV,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,4320,4430,4530,4650,4810,5090,5510,5760,6000,5830,6020,6340,6350,6650,7000,7350
El Salvador,SLV,Income share held by lowest 20%,SI.DST.FRST.20,3.2,3.1,3,2.8,3.7,3.8,4.8,5.2,4.6,4.9,5.1,5.6,5.7,5.5,5.8,6.1
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.865,69.598,70.232,70.14,70.34,70.44,70.773,71.108,71.424,71.576,71.848,71.859,71.831,71.771,71.746,71.814
El Salvador,SLV,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.14,2.977,2.809,2.675,2.546,2.455,2.393,2.335,2.291,2.261,2.239,2.224,2.187,2.154,2.126,2.067
El Salvador,SLV,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,107.896,100.786,92.917,86.67,82.695,80.265,77.46,76.217,73.788,72.071,70.912,70.951,70.643,70.62,70.115,70.359
El Salvador,SLV,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,67.3,..,..,..,..,72.5,..,..,..,..,..,71.8,..
El Salvador,SLV,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,92.4,..,87.2,89.6,93.1,95.5,97.5,98,99,99.5,99.8,98,99.9
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,33.1,31.3,29.6,28,26.4,25,23.7,22.5,21.4,20.3,19.3,18.4,17.5,16.7,16,15.4
El Salvador,SLV,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,6.1,..,..,..,..,6.7,..,..,..,..,..,5,..
El Salvador,SLV,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,97,95,93,90,93,99,98,99,95,91,92,89,93,94,96,97
El Salvador,SLV,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,86.0596694946289,85.4702377319336,85.6927719116211,86.3127517700195,..,89.4914169311523,88.4142379760742,91.7940063476562,92.4896774291992,95.3806915283203,97.517936706543,98.53662109375,96.8596801757812,95.0980377197266,94.1715774536133,92.7768096923828
El Salvador,SLV,"School enrollment, secondary (% gross)",SE.SEC.ENRR,54.5617980957031,56.9338912963867,60.4803886413574,63.9578285217285,67.6739273071289,67.4190521240234,67.1278762817383,66.9662094116211,65.724853515625,66.2814865112305,67.6990127563477,69.2876663208008,70.3625183105469,73.2414321899414,72.4806365966797,70.6981887817383
El Salvador,SLV,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.950020015239716,0.958039999008179,0.951219975948334,0.966759979724884,0.970359981060028,0.972609996795654,0.977020025253296,1.00117003917694,0.975920021533966,0.972739994525909,0.966199994087219,0.962909996509552,0.963469982147217,0.970470011234283,0.977069973945618,..
El Salvador,SLV,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.5,0.5
El Salvador,SLV,Forest area (sq. km),AG.LND.FRST.K2,6738.8,6693.8,6648.8,6603.8,6558.8,6513.8,6468.8,6423.8,6378.8,6333.8,6288.8,6243.8,6198.8,6153.8,6108.8,6063.8
El Salvador,SLV,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,12.8081458323678,11.6624991414546,10.7946867998875,10.0700145899415,9.39426154855886,8.96969420740936,10.303321380719,11.6717630766796,13.4310628369742,15.0512558162701,17.9782099500297,22.4583150761873,29.0203522668759,39.8530547231146,61.7967715926817,62.0551760656606
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,665.796254817922,693.117761157764,703.939180955787,732.940214695938,725.913426131878,746.560056391242,784.51159312983,740.975998038428,741.196213179778,691.590211958652,695.13483241997,699.184289503497,685.752932543823,644.850445596431,654.780091105183,..
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.94514005412788,0.980044571771156,0.987361250317113,1.0801996200668,1.10622625050637,1.13224696939308,1.19895214730921,1.26221618955645,1.13870917399337,1.09614085134131,1.069539358139,1.10449967893304,1.09905573330516,1.04367501384658,1.0616269261132,1.12301811600134
El Salvador,SLV,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,607.705116840162,620.230640963445,661.756449338951,689.912755405022,688.740492953954,757.22732239152,823.109235063559,891.112386544898,864.685958485516,855.333967692345,866.858116915935,891.101353369346,927.078733037843,971.443222869995,949.991996168468,..
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000,20283780000,21386150000,21990960000,22593470000,23438240000
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.12790697674419,0.879613659882722,1.57291844759789,1.56539303147618,0.889404485692197,2.68083009363194,4.3369986028604,1.84760220587859,2.15440283228119,-2.10876803551609,2.15419501133786,3.77358490566037,2.88770053475935,2.18295218295219,1.7293997965412,2.40000008852115
El Salvador,SLV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.27263167049688,3.31363165513974,1.51063301186223,2.96567141336874,2.71767338213316,4.29476326031077,4.33269226745863,4.39535754973457,3.50229924939708,-0.0338956876110927,2.59792087218347,5.95334324953707,2.4755495316456,0.631311835148225,0.993230900333586,1.307617777231
El Salvador,SLV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.17278477660919,6.68649259791156,5.82298419820808,5.48839713449193,5.72792591262587,6.17165600762008,6.04616656739515,6.99310770496862,7.09010840673402,6.66859073198944,6.98170850697531,7.33019190703113,6.5143562539307,5.61330655869503,5.86687215376832,5.52976674016479
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.8777211081236,27.0779450585016,27.2751357818747,26.9525306163395,25.6039214354494,24.4712886106953,24.4717932435785,24.5219333695828,25.8812946540508,24.9700311675857,25.2759118643186,26.1954132809565,26.589358065851,26.1216427113687,26.0135339989829,25.2889295441979
El Salvador,SLV,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.8272702258496,25.0092920568115,25.5130894550755,25.9234207599485,25.9062104819237,25.2665668798476,25.9396783352886,25.5670345496495,26.7405871721015,23.9512044914048,26.9466693264064,28.9817775582263,28.5710611774443,29.7248960481943,29.5528752334192,29.4861730232304
El Salvador,SLV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.8828186786415,40.8814464794137,40.4060013216952,42.3135617186615,43.8760536948454,44.4492447952102,47.5158891717381,52.05402148515,53.925386767807,42.1199866830439,46.5906183461333,50.2948661442788,49.077510444844,50.7262984426328,48.5515505143743,47.0740977138215
El Salvador,SLV,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,17.6690604559246,17.7140700026255,17.0646701352869,18.4292273233695,18.1407410137797,18.6047081235542,20.0754505187223,20.80003526974,20.1725812522343,14.0546154274436,16.6715814032151,17.7899287016523,17.7095456638993,17.0194025181256,16.397215655674,16.0169876236441
El Salvador,SLV,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,15.5419706138715,19.6930053584384,18.0761655168748,17.3279876137923,17.9055290299118,18.4399237991564,20.0638879392296,22.939438917219,24.4405786659061,20.9736376538069,22.0295838230001,23.2282558637,22.6560609136287,21.1068548167065,20.5922799936442,20.8150431413365
El Salvador,SLV,Start-up procedures to register a business (number),IC.REG.PROC,..,..,..,13,13,13,11,10,9,9,9,9,9,9,9,9
El Salvador,SLV,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
El Salvador,SLV,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.840331038102095,1.09067003863398,1.13023872990524,0.841381284888912,0.810214431044768,0.90420465369438,0.888131105901353,0.973444824900437,0.961811831487238,1.07887821146881,1.08955372746629,1.08806149544119,1.04880962679117,1.07998923193894,1.03525487674093,1.05681996600427
El Salvador,SLV,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,12.48015854,14.32478944,14.78584826,19.07779987,30.36254883,39.94412219,63.82719114,101.542819,114.5449835,124.2162448,125.9452597,135.5007081,140.3764699,145.3672715,148.0522346,149.7999219
El Salvador,SLV,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,..,..,..,..,6.25860177547628,5.84563803236609,6.44654838032025,7.32301147785948,6.63577999233058,6.00783781869385,5.65534820257836,5.65258610761317,4.97701392549515
El Salvador,SLV,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,66.9329519942664,64.2457025316015,64.5915751913488,67.0648768947243,70.1940454421853,68.7712613961083,71.0567385150773,75.4537305097947,80.3863258184155,63.5793750802483,70.0078924886925,75.2966163111609,72.9303778379933,73.9531152800969,70.0025272788996,67.4197380008055
El Salvador,SLV,Net barter terms of trade index (2015 = 100),TT.PRI.MRCH.XD.WD,105.7265910978,103.4078451828,104.6476663863,100.051434961,93.99566335,89.0870185388,86.8453135079,84.5545211115,80.637946226,91.0994099311,88.3644960936,85.1234011987,86.4304708366,87.5317284192,89.4707386532,100
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4535064825,5344553477.7,6114021552.3,8616503266.2,9147790266.4,9621574748.3,10004564795.6,9864898765.1,10688436435.5,10405779193,11495710496.5,12729163388.5,13548206071,14131937323.3,15168975769.4,15570377313.2
El Salvador,SLV,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,3.27427829848689,3.21576171945994,4.09975947569581,5.59052144219294,6.85447144567977,6.17359398354413,8.13931162734211,6.75224938902479,5.73471230219163,6.91776635915908,6.21574991108175,6.69503816472876,5.77825845174328,5.48414496427748,6.01623163248219,5.85218276464342
El Salvador,SLV,Net migration,SM.POP.NETM,-97219,-93347,-92034,-91736,-89193,-91042,-89964,-56863,-56087,-55962,-54686,-53440,-50554,-49086,-49130,-51282
El Salvador,SLV,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,19200000,25700000,21600000,24300000,32300000,24000000,27980000,27530000,18500000,20033000,22092947,27192390.03,26897278.14,27678165.54,51051728.2,74340145.28
El Salvador,SLV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,173400000,278900000,470000000,141200000,363270000,511140000,241130000,1550510000,903050000,368730000,-113160683.724283,122500004.314785,430126687.532424,245179098.280128,506295970.34993,494541718.092298
El Salvador,SLV,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,32.2984943058051,42.242148287267,41.4986848403819,35.0796905927036,39.3229891930356,36.1869207849731,29.5371440666806,17.7908120752672,40.0965767958951,48.0070576425705,49.4632534637089,48.4557770217138,35.6922072089313,27.3439684012828,15.7934759746274,14.3956101489283
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,684977,719270,754115,789681,826355,864726,905418,948814,994971,1043686,1094524,1144588,1193636,1243941,1295183,1346973
Equatorial Guinea,GNQ,Population growth (annual %),SP.POP.GROW,4.47057515918696,4.88515477320107,4.73080674836867,4.60841901726829,4.53953968288754,4.5388230472664,4.59840217738441,4.68160680952619,4.75008073899975,4.78003659146047,4.75608876236201,4.4725181364733,4.19593639444133,4.12804546690893,4.0367432369581,3.92078547747936
Equatorial Guinea,GNQ,Surface area (sq. km),AG.SRF.TOTL.K2,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050,28050
Equatorial Guinea,GNQ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,76.8,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,466800829.470284,571054434.865489,834424406.204224,817747261.288178,1235368024.27638,2915838580.54396,6359387171.71754,9529642753.35362,12267251926.8733,11300350922.5032,9412211113.60274,11384729765.9954,14300511965.5016,15099256045.8368,14849041964.7415,12677723816.3935
Equatorial Guinea,GNQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,680,790,1110,1040,1490,3370,7020,10040,12330,10830,8600,9950,11980,12140,11460,9410
Equatorial Guinea,GNQ,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3565421438.58805,4053646525.63044,5414526832.0242,5382753717.18802,7065291700.21971,10648905085.5563,18326292446.1798,22038350231.5449,24526716413.0493,22323793413.9795,18265924518.9923,21889346128.883,25687593216.8693,25581464599.311,25707960045.8039,21190569158.2367
Equatorial Guinea,GNQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,5210,5640,7180,6820,8550,12310,20240,23230,24650,21390,16690,19120,21520,20560,19850,15730
Equatorial Guinea,GNQ,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.226,53.636,54.085,54.581,55.036,55.464,56.046,56.54,57.074,57.431,57.878,58.412,58.865,59.224,59.595,60.103
Equatorial Guinea,GNQ,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.834,5.785,5.731,5.675,5.618,5.559,5.498,5.433,5.363,5.288,5.209,5.126,5.04,4.952,4.863,4.774
Equatorial Guinea,GNQ,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,178.464,177.675,176.326,176.117,177.202,177.692,175.803,175.232,174.103,173.074,171.755,170.478,168.734,167.097,163.445,161.13
Equatorial Guinea,GNQ,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,8.6,..,..,..,..,..,..,..,..,..,..,12.6,..,..,..,..
Equatorial Guinea,GNQ,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,64.6,..,..,..,..,..,..,..,..,..,..,68.3,..,..,..,..
